run_dir,Platform,Device,Algorithm,Threads,Signal_Length,Filter_Length,Backend,N_FFT,Banks,Channels,policy4_freq_min,dmc_freq,policy4_freq,Config_ID,policy6_freq,cpu_freq_max,Config_Name,governor,gpu_freq_min,Device,Governor,v3d_freq_min,policy0_freq,policy6_freq_min,cpu_freq,v3d_freq,dmc_freq_min,policy0_freq_min,dmc_governor,emc_max_freq,core_freq,policy4_freq_max,over_voltage_min,cores_online,cpu_freq_min,core_freq_min,arm_freq,gpu_freq,gpu_governor,dmc_freq_max,over_voltage,gpu_freq_max,policy0_freq_max,cpu_governor,policy6_freq_max,arm_freq_min,TestName,conv_avg_ms,total_exec_ms,Kernel Runtime,Region of Interest,idle_power_w,run_power_w
bench_logs\2026-06-02\KMeans-OpenMP-PI-t4\arm_freq2000\run5,OpenMP,RaspberryPiComputeModule5,KMeans,4,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,500,0,0,0,500,0,0,0,0,910,0,0,0,0,910,2000,0,0,0,0,0,0,0,0,0,KMeans-OpenMP-PI-t4,,57357.155096,1006.488536,1006.490266,3.193333333333334,8.0
bench_logs\2026-06-02\KMeans-OpenMP-PI-t4\arm_freq2000\run6,OpenMP,RaspberryPiComputeModule5,KMeans,4,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,500,0,0,0,500,0,0,0,0,910,0,0,0,0,910,2000,0,0,0,0,0,0,0,0,0,KMeans-OpenMP-PI-t4,,58409.675965,1006.295362,1006.297014,3.2199999999999998,8.1
bench_logs\2026-06-02\KMeans-OpenMP-PI-t4\arm_freq2100\run1,OpenMP,RaspberryPiComputeModule5,KMeans,4,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,500,0,0,0,500,0,0,0,0,910,0,0,0,0,910,2100,0,0,0,0,0,0,0,0,0,KMeans-OpenMP-PI-t4,,65467.348443,959.728644,959.730551,3.22,8.4
bench_logs\2026-06-02\KMeans-OpenMP-PI-t4\arm_freq2100\run2,OpenMP,RaspberryPiComputeModule5,KMeans,4,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,500,0,0,0,500,0,0,0,0,910,0,0,0,0,910,2100,0,0,0,0,0,0,0,0,0,KMeans-OpenMP-PI-t4,,61465.411445,962.529726,962.531666,3.2199999999999998,8.283333333333333
bench_logs\2026-06-02\KMeans-OpenMP-PI-t4\arm_freq2100\run3,OpenMP,RaspberryPiComputeModule5,KMeans,4,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,500,0,0,0,500,0,0,0,0,910,0,0,0,0,910,2100,0,0,0,0,0,0,0,0,0,KMeans-OpenMP-PI-t4,,54713.672671,959.821855,959.823825,3.2266666666666666,8.3
bench_logs\2026-06-02\KMeans-OpenMP-PI-t4\arm_freq2100\run4,OpenMP,RaspberryPiComputeModule5,KMeans,4,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,500,0,0,0,500,0,0,0,0,910,0,0,0,0,910,2100,0,0,0,0,0,0,0,0,0,KMeans-OpenMP-PI-t4,,57595.693021,959.664962,959.666711,3.2266666666666666,8.3
bench_logs\2026-06-02\KMeans-OpenMP-PI-t4\arm_freq2100\run5,OpenMP,RaspberryPiComputeModule5,KMeans,4,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,500,0,0,0,500,0,0,0,0,910,0,0,0,0,910,2100,0,0,0,0,0,0,0,0,0,KMeans-OpenMP-PI-t4,,56628.7043,959.561633,959.563025,3.2266666666666666,8.2
bench_logs\2026-06-02\KMeans-OpenMP-PI-t4\arm_freq2100\run6,OpenMP,RaspberryPiComputeModule5,KMeans,4,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,500,0,0,0,500,0,0,0,0,910,0,0,0,0,910,2100,0,0,0,0,0,0,0,0,0,KMeans-OpenMP-PI-t4,,59552.353501,959.876807,959.878636,3.28,8.3
bench_logs\2026-06-02\KMeans-OpenMP-PI-t4\arm_freq2200\run1,OpenMP,RaspberryPiComputeModule5,KMeans,4,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,500,0,0,0,500,0,0,0,0,910,0,0,0,0,910,2200,0,0,0,0,0,0,0,0,0,KMeans-OpenMP-PI-t4,,61650.639111,916.625755,916.627307,3.2066666666666666,8.6
bench_logs\2026-06-02\KMeans-OpenMP-PI-t4\arm_freq2200\run2,OpenMP,RaspberryPiComputeModule5,KMeans,4,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,500,0,0,0,500,0,0,0,0,910,0,0,0,0,910,2200,0,0,0,0,0,0,0,0,0,KMeans-OpenMP-PI-t4,,57895.382391,917.383521,917.385192,3.2933333333333334,8.5
bench_logs\2026-06-02\KMeans-OpenMP-PI-t4\arm_freq2200\run3,OpenMP,RaspberryPiComputeModule5,KMeans,4,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,500,0,0,0,500,0,0,0,0,910,0,0,0,0,910,2200,0,0,0,0,0,0,0,0,0,KMeans-OpenMP-PI-t4,,57812.210743,917.274262,917.275751,3.2,8.5
bench_logs\2026-06-02\KMeans-OpenMP-PI-t4\arm_freq2200\run4,OpenMP,RaspberryPiComputeModule5,KMeans,4,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,500,0,0,0,500,0,0,0,0,910,0,0,0,0,910,2200,0,0,0,0,0,0,0,0,0,KMeans-OpenMP-PI-t4,,56936.578559,916.983744,916.985525,3.2066666666666666,8.5
bench_logs\2026-06-02\KMeans-OpenMP-PI-t4\arm_freq2200\run5,OpenMP,RaspberryPiComputeModule5,KMeans,4,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,500,0,0,0,500,0,0,0,0,910,0,0,0,0,910,2200,0,0,0,0,0,0,0,0,0,KMeans-OpenMP-PI-t4,,57930.427429,917.470336,917.471696,3.253333333333333,8.5
bench_logs\2026-06-02\KMeans-OpenMP-PI-t4\arm_freq2200\run6,OpenMP,RaspberryPiComputeModule5,KMeans,4,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,500,0,0,0,500,0,0,0,0,910,0,0,0,0,910,2200,0,0,0,0,0,0,0,0,0,KMeans-OpenMP-PI-t4,,57802.563188,916.568047,916.569829,3.1933333333333334,8.5
bench_logs\2026-06-02\KMeans-OpenMP-PI-t4\arm_freq2300\run1,OpenMP,RaspberryPiComputeModule5,KMeans,4,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,500,0,0,0,500,0,0,0,0,910,0,0,0,0,910,2300,0,0,0,0,0,0,0,0,0,KMeans-OpenMP-PI-t4,,57173.50028,877.821096,877.822544,3.22,8.7
bench_logs\2026-06-02\KMeans-OpenMP-PI-t4\arm_freq2300\run2,OpenMP,RaspberryPiComputeModule5,KMeans,4,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,500,0,0,0,500,0,0,0,0,910,0,0,0,0,910,2300,0,0,0,0,0,0,0,0,0,KMeans-OpenMP-PI-t4,,54539.64643,878.061892,878.063548,3.22,8.7
bench_logs\2026-06-02\KMeans-OpenMP-PI-t4\arm_freq2300\run3,OpenMP,RaspberryPiComputeModule5,KMeans,4,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,500,0,0,0,500,0,0,0,0,910,0,0,0,0,910,2300,0,0,0,0,0,0,0,0,0,KMeans-OpenMP-PI-t4,,34370.781665,877.527562,877.529333,3.253333333333333,8.8
bench_logs\2026-06-02\KMeans-OpenMP-PI-t4\arm_freq2300\run4,OpenMP,RaspberryPiComputeModule5,KMeans,4,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,500,0,0,0,500,0,0,0,0,910,0,0,0,0,910,2300,0,0,0,0,0,0,0,0,0,KMeans-OpenMP-PI-t4,,58060.123243,878.102521,878.104218,3.2,8.8
bench_logs\2026-06-02\KMeans-OpenMP-PI-t4\arm_freq2300\run5,OpenMP,RaspberryPiComputeModule5,KMeans,4,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,500,0,0,0,500,0,0,0,0,910,0,0,0,0,910,2300,0,0,0,0,0,0,0,0,0,KMeans-OpenMP-PI-t4,,59838.912298,878.395307,878.396537,3.253333333333333,8.8
bench_logs\2026-06-02\KMeans-OpenMP-PI-t4\arm_freq2300\run6,OpenMP,RaspberryPiComputeModule5,KMeans,4,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,500,0,0,0,500,0,0,0,0,910,0,0,0,0,910,2300,0,0,0,0,0,0,0,0,0,KMeans-OpenMP-PI-t4,,59812.306742,878.354814,878.356618,3.2733333333333334,8.9
bench_logs\2026-06-02\KMeans-OpenMP-PI-t4\arm_freq2400\run1,OpenMP,RaspberryPiComputeModule5,KMeans,4,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,500,0,0,0,500,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,0,KMeans-OpenMP-PI-t4,,38169.848292,842.624751,842.626085,3.12,9.0
bench_logs\2026-06-02\KMeans-OpenMP-PI-t4\arm_freq2400\run2,OpenMP,RaspberryPiComputeModule5,KMeans,4,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,500,0,0,0,500,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,0,KMeans-OpenMP-PI-t4,,61671.691056,842.918403,842.91997,3.2,9.1
bench_logs\2026-06-02\KMeans-OpenMP-PI-t4\arm_freq2400\run3,OpenMP,RaspberryPiComputeModule5,KMeans,4,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,500,0,0,0,500,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,0,KMeans-OpenMP-PI-t4,,59117.312964,842.510247,842.511644,3.28,9.1
bench_logs\2026-06-02\KMeans-OpenMP-PI-t4\arm_freq2400\run4,OpenMP,RaspberryPiComputeModule5,KMeans,4,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,500,0,0,0,500,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,0,KMeans-OpenMP-PI-t4,,88618.092188,842.36067,842.362236,3.2266666666666666,9.177777777777777
bench_logs\2026-06-02\KMeans-OpenMP-PI-t4\arm_freq2400\run5,OpenMP,RaspberryPiComputeModule5,KMeans,4,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,500,0,0,0,500,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,0,KMeans-OpenMP-PI-t4,,33781.951684,842.883478,842.884796,3.3399999999999994,9.0
bench_logs\2026-06-02\KMeans-OpenMP-PI-t4\arm_freq2400\run6,OpenMP,RaspberryPiComputeModule5,KMeans,4,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,500,0,0,0,500,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,0,KMeans-OpenMP-PI-t4,,44726.924066,842.748826,842.750196,3.2266666666666666,9.0
bench_logs\2026-06-02\SRAD-OpenCL-PI\v3d_freq500\run1,OpenCL,RaspberryPiComputeModule5,SRAD,,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,0,0,0,0,500,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,2400,SRAD-OpenCL-PI,,77900.347065,1352.633022,1603.894189,3.32,3.7795918367346935
bench_logs\2026-06-02\SRAD-OpenCL-PI\v3d_freq500\run2,OpenCL,RaspberryPiComputeModule5,SRAD,,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,0,0,0,0,500,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,2400,SRAD-OpenCL-PI,,79000.368101,1181.681655,1477.737928,3.313333333333333,3.7693877551020405
bench_logs\2026-06-02\SRAD-OpenCL-PI\v3d_freq500\run3,OpenCL,RaspberryPiComputeModule5,SRAD,,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,0,0,0,0,500,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,2400,SRAD-OpenCL-PI,,78976.93562,1065.233472,1386.133675,3.3,3.7729166666666667
bench_logs\2026-06-02\SRAD-OpenCL-PI\v3d_freq500\run4,OpenCL,RaspberryPiComputeModule5,SRAD,,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,0,0,0,0,500,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,2400,SRAD-OpenCL-PI,,79041.325601,1196.969002,1489.381872,3.353333333333333,3.7857142857142856
bench_logs\2026-06-02\SRAD-OpenCL-PI\v3d_freq500\run5,OpenCL,RaspberryPiComputeModule5,SRAD,,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,0,0,0,0,500,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,2400,SRAD-OpenCL-PI,,79033.985712,965.745926,1312.40252,3.3399999999999994,3.7591836734693875
bench_logs\2026-06-02\SRAD-OpenCL-PI\v3d_freq500\run6,OpenCL,RaspberryPiComputeModule5,SRAD,,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,0,0,0,0,500,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,2400,SRAD-OpenCL-PI,,79950.917397,1194.074943,1485.760417,3.3399999999999994,3.7624999999999997
bench_logs\2026-06-02\SRAD-OpenCL-PI\v3d_freq550\run1,OpenCL,RaspberryPiComputeModule5,SRAD,,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,0,0,0,0,550,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,2400,SRAD-OpenCL-PI,,74642.325103,919.963649,1232.844853,3.3466666666666662,3.7930232558139534
bench_logs\2026-06-02\SRAD-OpenCL-PI\v3d_freq550\run2,OpenCL,RaspberryPiComputeModule5,SRAD,,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,0,0,0,0,550,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,2400,SRAD-OpenCL-PI,,74770.658289,972.710165,1267.585899,3.313333333333333,3.7930232558139534
bench_logs\2026-06-02\SRAD-OpenCL-PI\v3d_freq550\run3,OpenCL,RaspberryPiComputeModule5,SRAD,,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,0,0,0,0,550,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,2400,SRAD-OpenCL-PI,,74726.285011,1011.387524,1296.953719,3.353333333333333,3.8000000000000003
bench_logs\2026-06-02\SRAD-OpenCL-PI\v3d_freq550\run4,OpenCL,RaspberryPiComputeModule5,SRAD,,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,0,0,0,0,550,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,2400,SRAD-OpenCL-PI,,74733.976641,972.240695,1268.276337,3.313333333333333,3.8046511627906976
bench_logs\2026-06-02\SRAD-OpenCL-PI\v3d_freq550\run5,OpenCL,RaspberryPiComputeModule5,SRAD,,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,0,0,0,0,550,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,2400,SRAD-OpenCL-PI,,74746.174455,906.94791,1217.912239,3.353333333333333,3.8000000000000003
bench_logs\2026-06-02\SRAD-OpenCL-PI\v3d_freq550\run6,OpenCL,RaspberryPiComputeModule5,SRAD,,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,0,0,0,0,550,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,2400,SRAD-OpenCL-PI,,74766.427918,1247.042013,1476.55249,3.3,3.7790697674418605
bench_logs\2026-06-02\SRAD-OpenCL-PI\v3d_freq600\run1,OpenCL,RaspberryPiComputeModule5,SRAD,,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,0,0,0,0,600,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,2400,SRAD-OpenCL-PI,,72146.915994,849.312914,1130.134022,3.32,3.8513513513513513
bench_logs\2026-06-02\SRAD-OpenCL-PI\v3d_freq600\run2,OpenCL,RaspberryPiComputeModule5,SRAD,,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,0,0,0,0,600,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,2400,SRAD-OpenCL-PI,,71358.665958,934.230998,1200.510611,3.313333333333333,3.843243243243243
bench_logs\2026-06-02\SRAD-OpenCL-PI\v3d_freq600\run3,OpenCL,RaspberryPiComputeModule5,SRAD,,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,0,0,0,0,600,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,2400,SRAD-OpenCL-PI,,71351.848587,812.325023,1104.85882,3.306666666666666,3.8567567567567567
bench_logs\2026-06-02\SRAD-OpenCL-PI\v3d_freq600\run4,OpenCL,RaspberryPiComputeModule5,SRAD,,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,0,0,0,0,600,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,2400,SRAD-OpenCL-PI,,71410.74731,1041.164051,1280.138564,3.306666666666666,3.8216216216216217
bench_logs\2026-06-02\SRAD-OpenCL-PI\v3d_freq600\run5,OpenCL,RaspberryPiComputeModule5,SRAD,,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,0,0,0,0,600,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,2400,SRAD-OpenCL-PI,,72179.737902,860.69279,1144.093751,3.3266666666666667,3.864285714285714
bench_logs\2026-06-02\SRAD-OpenCL-PI\v3d_freq600\run6,OpenCL,RaspberryPiComputeModule5,SRAD,,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,0,0,0,0,600,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,2400,SRAD-OpenCL-PI,,72221.423309,885.529259,1162.814728,3.3466666666666662,3.864864864864865
bench_logs\2026-06-02\SRAD-OpenCL-PI\v3d_freq650\run1,OpenCL,RaspberryPiComputeModule5,SRAD,,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,0,0,0,0,650,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,2400,SRAD-OpenCL-PI,,68640.456107,801.727718,1061.943861,3.3333333333333335,3.8783783783783785
bench_logs\2026-06-02\SRAD-OpenCL-PI\v3d_freq650\run2,OpenCL,RaspberryPiComputeModule5,SRAD,,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,0,0,0,0,650,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,2400,SRAD-OpenCL-PI,,68657.445256,889.913288,1133.562632,3.313333333333333,3.9054054054054053
bench_logs\2026-06-02\SRAD-OpenCL-PI\v3d_freq650\run3,OpenCL,RaspberryPiComputeModule5,SRAD,,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,0,0,0,0,650,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,2400,SRAD-OpenCL-PI,,68660.646144,879.88282,1123.458543,3.313333333333333,3.8945945945945946
bench_logs\2026-06-02\SRAD-OpenCL-PI\v3d_freq650\run4,OpenCL,RaspberryPiComputeModule5,SRAD,,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,0,0,0,0,650,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,2400,SRAD-OpenCL-PI,,68707.849718,1024.607975,1235.058485,3.3,3.8837837837837834
bench_logs\2026-06-02\SRAD-OpenCL-PI\v3d_freq650\run5,OpenCL,RaspberryPiComputeModule5,SRAD,,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,0,0,0,0,650,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,2400,SRAD-OpenCL-PI,,69437.557866,756.969378,1033.569149,3.3399999999999994,3.848648648648649
bench_logs\2026-06-02\SRAD-OpenCL-PI\v3d_freq650\run6,OpenCL,RaspberryPiComputeModule5,SRAD,,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,0,0,0,0,650,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,2400,SRAD-OpenCL-PI,,67210.339793,846.509015,1099.011825,3.3266666666666667,3.87027027027027
bench_logs\2026-06-02\SRAD-OpenCL-PI\v3d_freq700\run1,OpenCL,RaspberryPiComputeModule5,SRAD,,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,0,0,0,0,700,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,2400,SRAD-OpenCL-PI,,66437.603645,769.830356,1008.315088,3.3266666666666667,3.9378378378378374
bench_logs\2026-06-02\SRAD-OpenCL-PI\v3d_freq700\run2,OpenCL,RaspberryPiComputeModule5,SRAD,,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,0,0,0,0,700,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,2400,SRAD-OpenCL-PI,,67073.644182,708.31287,967.590928,3.3333333333333335,3.92258064516129
bench_logs\2026-06-02\SRAD-OpenCL-PI\v3d_freq700\run3,OpenCL,RaspberryPiComputeModule5,SRAD,,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,0,0,0,0,700,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,2400,SRAD-OpenCL-PI,,72686.530197,696.832278,956.282636,3.3266666666666667,3.9161290322580644
bench_logs\2026-06-02\SRAD-OpenCL-PI\v3d_freq700\run4,OpenCL,RaspberryPiComputeModule5,SRAD,,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,0,0,0,0,700,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,2400,SRAD-OpenCL-PI,,65669.153702,738.345217,989.410741,3.3399999999999994,3.92258064516129
bench_logs\2026-06-02\SRAD-OpenCL-PI\v3d_freq700\run5,OpenCL,RaspberryPiComputeModule5,SRAD,,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,0,0,0,0,700,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,2400,SRAD-OpenCL-PI,,66348.867331,675.455295,942.612347,3.306666666666666,3.9405405405405407
bench_logs\2026-06-02\SRAD-OpenCL-PI\v3d_freq700\run6,OpenCL,RaspberryPiComputeModule5,SRAD,,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,0,0,0,0,700,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,2400,SRAD-OpenCL-PI,,66358.203405,886.300992,1098.96788,3.3266666666666667,3.945945945945946
bench_logs\2026-06-02\SRAD-OpenCL-PI\v3d_freq750\run1,OpenCL,RaspberryPiComputeModule5,SRAD,,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,0,0,0,0,750,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,2400,SRAD-OpenCL-PI,,65118.803647,774.336197,986.4894,3.3733333333333335,3.987096774193548
bench_logs\2026-06-02\SRAD-OpenCL-PI\v3d_freq750\run2,OpenCL,RaspberryPiComputeModule5,SRAD,,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,0,0,0,0,750,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,2400,SRAD-OpenCL-PI,,63906.015091,794.569629,1007.876657,3.3333333333333335,3.9633333333333334
bench_logs\2026-06-02\SRAD-OpenCL-PI\v3d_freq750\run3,OpenCL,RaspberryPiComputeModule5,SRAD,,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,0,0,0,0,750,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,2400,SRAD-OpenCL-PI,,63792.608388,753.305985,972.509302,3.3266666666666667,3.9838709677419355
bench_logs\2026-06-02\SRAD-OpenCL-PI\v3d_freq750\run4,OpenCL,RaspberryPiComputeModule5,SRAD,,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,0,0,0,0,750,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,2400,SRAD-OpenCL-PI,,65073.747628,694.340168,931.084263,3.2866666666666666,3.987096774193548
bench_logs\2026-06-02\SRAD-OpenCL-PI\v3d_freq750\run5,OpenCL,RaspberryPiComputeModule5,SRAD,,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,0,0,0,0,750,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,2400,SRAD-OpenCL-PI,,65243.411924,666.415655,912.518446,3.3399999999999994,4.0
bench_logs\2026-06-02\SRAD-OpenCL-PI\v3d_freq750\run6,OpenCL,RaspberryPiComputeModule5,SRAD,,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,0,0,0,0,750,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,2400,SRAD-OpenCL-PI,,65200.716239,685.971931,923.380742,3.36,3.97741935483871
bench_logs\2026-06-02\SRAD-OpenCL-PI\v3d_freq800\run1,OpenCL,RaspberryPiComputeModule5,SRAD,,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,0,0,0,0,800,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,2400,SRAD-OpenCL-PI,,64635.293258,628.35854,859.198792,3.2933333333333334,3.9935483870967743
bench_logs\2026-06-02\SRAD-OpenCL-PI\v3d_freq800\run2,OpenCL,RaspberryPiComputeModule5,SRAD,,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,0,0,0,0,800,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,2400,SRAD-OpenCL-PI,,63269.480962,628.320079,858.680266,3.28,4.003225806451613
bench_logs\2026-06-02\SRAD-OpenCL-PI\v3d_freq800\run3,OpenCL,RaspberryPiComputeModule5,SRAD,,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,0,0,0,0,800,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,2400,SRAD-OpenCL-PI,,62753.955278,738.330589,939.408949,3.306666666666666,3.9935483870967743
bench_logs\2026-06-02\SRAD-OpenCL-PI\v3d_freq800\run4,OpenCL,RaspberryPiComputeModule5,SRAD,,,,,,,,0,0,0,0,0,0,0,0,0,RaspberryPiComputeModule5,performance,0,0,0,0,800,0,0,0,0,910,0,0,0,0,910,2400,0,0,0,0,0,0,0,0,2400,SRAD-OpenCL-PI,,63265.343999,888.019527,1053.357359,3.3333333333333335,4.009677419354839
